==== HBASE-21507 ====
0	False	hbase-http/src/main/java/org/apache/hadoop/hbase/http/ProfileOutputServlet.java
1	False	hbase-http/src/main/java/org/apache/hadoop/hbase/util/ProcessUtils.java
2	False	hbase-server/src/main/resources/hbase-webapps/regionserver/header.jsp
3	True	hbase-http/src/main/java/org/apache/hadoop/hbase/http/ProfileServlet.java
4	False	hbase-server/src/main/resources/hbase-webapps/master/zk.jsp
==== HBASE-23572 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredStochasticBalancer.java
2	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureException.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
4	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKNodeTracker.java
==== HBASE-23581 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DeleteTableProcedure.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionServerTracker.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionSplitPolicy.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
==== HBASE-23582 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-common/src/main/java/org/apache/hadoop/hbase/TableName.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncScanSingleRegionRpcRetryingCaller.java
3	False	hbase-shell/src/main/ruby/shell/commands/describe.rb
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
==== HBASE-23587 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SyncFuture.java
1	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/provider/consumer/ProtobufMessageBodyConsumer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/CleanerChore.java
3	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/tool/CanaryTool.java
==== HBASE-23589 ====
0	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
1	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
2	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionSourceImpl.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServer.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
==== HBASE-23590 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionsRecoveryChore.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/BloomFilterBase.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java
==== HBASE-23594 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DefaultMemStore.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ParseFilter.java
4	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
==== HBASE-23596 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/HBCKServerCrashProcedure.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredStochasticBalancer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
4	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/ScannerResultGenerator.java
==== HBASE-23633 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DeleteTableProcedure.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/ZKPermissionWatcher.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ModifyNamespaceProcedure.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/constraint/ConstraintProcessor.java
==== HBASE-23636 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredStochasticBalancer.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java
2	False	hbase-asyncfs/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutputSaslHelper.java
3	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceShipper.java
==== HBASE-23648 ====
0	True	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/ImportTsv.java
1	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionRegistryFactory.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/MoveRegionProcedure.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcClientConfigHelper.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/security/SaslUnwrapHandler.java
==== HBASE-23659 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/util/MemorySizeUtil.java
1	True	hbase-http/pom.xml
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
4	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
==== HBASE-23660 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFilePrettyPrinter.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/monitoring/StateDumpServlet.java
3	False	hbase-shaded/hbase-shaded-mapreduce/pom.xml
4	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/LoadBalancerTracker.java
==== HBASE-23663 ====
0	True	hbase-http/src/main/java/org/apache/hadoop/hbase/http/ProfileOutputServlet.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/SplitTableRegionProcedure.java
2	False	dev-support/hbase_docker.sh
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
==== HBASE-23677 ====
0	False	hbase-server/src/main/resources/hbase-webapps/master/table.jsp
1	False	hbase-server/pom.xml
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DeleteTableProcedure.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
==== HBASE-23679 ====
0	True	hbase-it/pom.xml
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
2	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ReadOnlyByteRangeException.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
==== HBASE-23682 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
2	True	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/CreateNamespaceProcedure.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
==== HBASE-23694 ====
0	False	hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/mapreduce/MapReduceBackupCopyJob.java
1	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureScheduler.java
2	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/store/ProcedureStoreBase.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/rsgroup/RSGroupBasedLoadBalancer.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignExceptionDispatcher.java
==== HBASE-23702 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
1	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusher.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java
==== HBASE-23709 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Subprocedure.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java
==== HBASE-23715 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/ClusterStatusChore.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/executor/ExecutorService.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
==== HBASE-23720 ====
0	True	dev-support/create-release/release-util.sh
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
2	False	dev-support/create-release/hbase-rm/Dockerfile
3	False	dev-support/create-release/do-release.sh
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
==== HBASE-23737 ====
0	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster.java
1	False	hbase-http/pom.xml
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/HFileLink.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
==== HBASE-23741 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
3	False	hbase-common/src/main/java/org/apache/hadoop/hbase/TableName.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DisableTableProcedure.java
==== HBASE-23744 ====
0	True	hbase-protocol-shaded/src/main/protobuf/server/io/HFile.proto
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileCleaner.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerWrapperImpl.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java
==== HBASE-23782 ====
0	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ClassSize.java
1	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserSourceImpl.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserAggregateImpl.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureAsyncProtobufLogWriter.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/RowColBloomHashKey.java
==== HBASE-23804 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
1	False	hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/RpcClient.java
2	True	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
4	True	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
==== HBASE-23813 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/ZKPermissionWatcher.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java
2	False	bin/region_mover.rb
3	False	hbase-server/pom.xml
4	False	hbase-examples/src/main/java/org/apache/hadoop/hbase/client/example/BufferedMutatorExample.java
==== HBASE-23832 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusher.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/wal/RegionGroupingProvider.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java
==== HBASE-23833 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/wal/SyncReplicationWALProvider.java
1	True	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/RowResultGenerator.java
2	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/DateTieredCompactor.java
3	True	hbase-asyncfs/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutput.java
4	False	hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/impl/BackupManifest.java
==== HBASE-23834 ====
0	True	hbase-rest/pom.xml
1	True	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
2	True	hbase-server/pom.xml
3	True	hbase-http/src/main/java/org/apache/hadoop/hbase/http/HttpConfig.java
4	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/AbstractMemStore.java
==== HBASE-23881 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Subprocedure.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncTableResultScanner.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java
==== HBASE-23895 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionRemoteProcedureBase.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/OpenRegionProcedure.java
3	False	hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RootProcedureState.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
==== HBASE-23904 ====
0	True	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Client.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionSplitCalculator.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
3	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/model/NamespacesInstanceModel.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
==== HBASE-23909 ====
0	True	hbase-shell/src/main/ruby/shell/commands/describe_namespace.rb
1	False	hbase-shell/src/main/ruby/shell/commands/describe.rb
2	False	hbase-shell/src/main/ruby/shell/commands.rb
3	False	hbase-common/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileContext.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/TableName.java
==== HBASE-23921 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
2	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/ScannerResultGenerator.java
3	False	hbase-protocol-shaded/src/main/protobuf/server/master/Master.proto
4	False	hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/mapreduce/MapReduceBackupMergeJob.java
==== HBASE-23933 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/MasterProcedureScheduler.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-endpoint/src/main/java/org/apache/hadoop/hbase/coprocessor/Export.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java
==== HBASE-23944 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
2	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster.java
3	False	hbase-http/pom.xml
4	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKAclReset.java
